time,maxScreenAirTemp,minScreenAirTemp,max10mWindGust,significantWeatherCode,totalPrecipAmount,totalSnowAmount,windSpeed10m,windDirectionFrom10m,windGustSpeed10m,visibility,mslp,screenRelativeHumidity,feelsLikeTemp,uvIndex,probOfPrecipitation,probOfSnow,probOfHeavySnow,probOfRain,probOfHeavyRain,probOfHail,probOfSferics,date_creation,forecast,location_name,score_rain,score_wind,score
2025-11-27 18:00:00,13.59,13.1,16.66,12,0.32,0.0,7.46,243,11.83,4486,101250,98.04,10.27,0,64,0,0,64,38,2,1,2025-11-27 18:55:00,False,bude,0.8,0.25,0.525
2025-11-27 21:00:00,13.12,12.22,11.41,0,0.0,0.0,7.82,259,11.33,21070,101428,84.26,9.09,0,0,0,0,0,0,0,0,2025-11-27 18:55:00,True,bude,0.0,0.25,0.125
2025-11-27 18:00:00,13.11,12.39,13.67,7,1.0,0.0,6.2,250,12.3,9272,101410,95.49,10.18,0,59,0,0,59,30,0,0,2025-11-27 18:55:00,False,fishermans_cove,0.75,0.5,0.625
2025-11-27 21:00:00,12.4,10.16,13.16,0,0.0,0.0,4.16,240,9.54,16466,101529,90.36,8.18,0,0,0,0,0,0,0,0,2025-11-27 18:55:00,True,fishermans_cove,0.0,0.5,0.25
2025-11-28 00:00:00,11.25,10.53,8.61,2,0.0,0.0,2.31,234,8.23,6130,101520,96.09,9.65,0,0,0,0,0,0,0,0,2025-11-28 00:55:00,False,falmouth,0.0,0.0,0.0
2025-11-28 03:00:00,10.8,10.46,8.88,2,0.0,0.0,4.66,230,8.39,18540,101438,91.73,8.37,0,0,0,0,0,0,0,0,2025-11-28 00:55:00,True,falmouth,0.0,0.5,0.25
2025-11-28 00:00:00,11.3,10.6,8.81,2,0.0,0.0,2.11,229,8.75,6312,101510,95.65,9.85,0,0,0,0,0,0,0,0,2025-11-28 00:55:00,False,towan_beach,0.0,0.0,0.0
2025-11-28 03:00:00,10.87,10.52,9.56,2,0.0,0.0,4.47,227,8.98,20664,101429,88.7,8.4,0,0,0,0,0,0,0,0,2025-11-28 00:55:00,True,towan_beach,0.0,0.0,0.0
2025-11-28 00:00:00,11.01,9.82,10.0,7,0.0,0.0,4.58,249,9.77,5816,101510,95.76,8.01,0,8,0,0,8,0,0,0,2025-11-28 00:55:00,False,dodman_point,0.0,0.0,0.0
2025-11-28 03:00:00,10.28,9.87,10.27,0,0.0,0.0,6.75,240,9.27,9902,101428,97.75,6.94,0,0,0,0,0,0,0,0,2025-11-28 00:55:00,True,dodman_point,0.0,0.0,0.0
2025-11-28 00:00:00,11.37,9.99,12.08,0,0.0,0.0,8.52,252,11.83,6810,101530,92.37,7.43,0,0,0,0,0,0,0,0,2025-11-28 00:55:00,False,thurlestone,0.0,0.25,0.125
2025-11-28 03:00:00,12.16,10.83,12.26,0,0.0,0.0,8.61,255,12.2,23740,101428,82.03,8.71,0,0,0,0,0,0,0,0,2025-11-28 00:55:00,True,thurlestone,0.0,0.25,0.125
2025-11-28 00:00:00,11.93,9.57,13.39,0,0.0,0.0,6.64,257,13.37,7322,101510,91.89,6.65,0,0,0,0,0,0,0,0,2025-11-28 00:55:00,False,start_point,0.0,0.5,0.25
2025-11-28 03:00:00,10.8,9.7,12.56,0,0.0,0.0,5.08,254,11.67,18442,101428,86.91,8.44,0,0,0,0,0,0,0,0,2025-11-28 00:55:00,True,start_point,0.0,0.5,0.25
2025-11-28 00:00:00,11.67,9.43,12.77,0,0.0,0.0,5.97,257,12.35,7384,101520,91.78,6.7,0,0,0,0,0,0,0,0,2025-11-28 00:55:00,False,lannacombe,0.0,0.0,0.0
2025-11-28 03:00:00,10.65,9.57,11.98,2,0.0,0.0,4.66,253,11.36,18661,101428,87.08,8.34,0,0,0,0,0,0,0,0,2025-11-28 00:55:00,True,lannacombe,0.0,0.0,0.0
2025-11-28 00:00:00,12.9,12.04,9.55,2,0.0,0.0,3.6,250,6.2,7144,101520,100.0,11.04,0,0,0,0,0,0,0,0,2025-11-28 00:55:00,False,berry_head,0.0,0.0,0.0
2025-11-28 03:00:00,12.06,11.0,10.83,0,0.0,0.0,5.65,237,10.83,14990,101417,89.28,8.81,0,0,0,0,0,0,0,0,2025-11-28 00:55:00,True,berry_head,0.0,0.5,0.25
2025-11-28 00:00:00,11.96,8.84,11.32,0,0.0,0.0,4.22,241,11.32,6744,101470,95.19,6.5,0,0,0,0,0,0,0,0,2025-11-28 00:55:00,False,branscombe,0.0,0.0,0.0
2025-11-28 03:00:00,9.71,8.87,11.19,0,0.0,0.0,4.71,235,11.05,10716,101366,90.69,7.3,0,0,0,0,0,0,0,0,2025-11-28 00:55:00,True,branscombe,0.0,0.0,0.0
2025-11-28 00:00:00,12.9,11.6,14.21,0,0.0,0.0,9.3,280,12.9,9398,101480,85.76,8.3,0,0,0,0,0,0,0,0,2025-11-28 00:55:00,False,isle_portland,0.0,0.25,0.125
2025-11-28 03:00:00,11.6,11.09,12.09,0,0.0,0.0,8.75,255,11.63,14259,101418,84.52,7.97,0,0,0,0,0,0,0,0,2025-11-28 00:55:00,True,isle_portland,0.0,0.25,0.125
2025-11-28 00:00:00,12.63,12.15,12.35,2,0.0,0.0,7.61,239,12.35,13880,101420,85.14,9.12,0,2,0,0,2,1,0,0,2025-11-28 00:55:00,False,bude,0.0,0.25,0.125
2025-11-28 03:00:00,12.22,11.92,13.49,7,0.0,0.0,8.57,246,12.1,30218,101318,79.76,8.54,0,3,0,0,3,0,0,0,2025-11-28 00:55:00,True,bude,0.0,0.25,0.125
2025-11-28 00:00:00,10.4,8.76,10.4,2,0.0,0.0,3.1,190,4.1,5470,101550,96.67,8.74,0,0,0,0,0,0,0,0,2025-11-28 00:55:00,False,fishermans_cove,0.0,0.0,0.0
2025-11-28 03:00:00,9.91,8.8,11.53,0,0.0,0.0,5.09,220,11.53,20596,101428,90.0,7.3,0,0,0,0,0,0,0,0,2025-11-28 00:55:00,True,fishermans_cove,0.0,0.5,0.25
2025-11-28 06:00:00,11.24,10.92,10.8,2,0.0,0.0,5.35,236,10.8,19116,101370,86.28,8.67,0,1,0,0,1,0,0,0,2025-11-28 06:55:00,False,falmouth,0.0,0.5,0.25
2025-11-28 09:00:00,11.28,10.29,11.05,1,0.0,0.0,6.77,237,11.05,24049,101329,85.86,8.39,1,0,0,0,0,0,0,0,2025-11-28 06:55:00,True,falmouth,0.0,0.5,0.25
2025-11-28 06:00:00,11.29,10.95,9.4,2,0.0,0.0,3.42,238,9.31,17348,101370,86.93,9.49,0,1,0,0,1,0,0,0,2025-11-28 06:55:00,False,towan_beach,0.0,0.0,0.0
2025-11-28 09:00:00,11.21,10.62,10.67,1,0.0,0.0,5.76,235,10.67,23710,101329,85.57,8.69,1,0,0,0,0,0,0,0,2025-11-28 06:55:00,True,towan_beach,0.0,0.5,0.25
2025-11-28 06:00:00,11.25,10.54,11.9,7,0.0,0.0,5.92,240,9.77,16210,101350,89.09,8.33,0,4,0,0,4,1,0,0,2025-11-28 06:55:00,False,dodman_point,0.0,0.0,0.0
2025-11-28 09:00:00,10.94,10.4,11.01,1,0.0,0.0,7.28,247,11.01,19147,101309,93.07,7.71,1,0,0,0,0,0,0,0,2025-11-28 06:55:00,True,dodman_point,0.0,0.25,0.125
2025-11-28 06:00:00,12.34,11.76,13.85,7,0.0,0.0,9.03,243,12.35,18842,101350,88.88,8.81,0,4,0,0,4,0,0,0,2025-11-28 06:55:00,False,thurlestone,0.0,0.25,0.125
2025-11-28 09:00:00,12.59,11.95,13.96,10,0.08,0.0,9.07,251,12.66,28687,101329,76.97,8.96,1,30,0,0,30,18,1,4,2025-11-28 06:55:00,True,thurlestone,0.5,0.25,0.375
2025-11-28 06:00:00,11.06,10.54,12.93,7,0.0,0.0,4.73,249,12.35,18098,101350,89.9,8.86,0,4,0,0,4,0,0,0,2025-11-28 06:55:00,False,start_point,0.0,0.5,0.25
2025-11-28 09:00:00,11.56,11.02,13.33,10,0.03,0.0,5.6,248,12.09,27215,101320,81.53,9.1,1,30,0,0,30,15,0,4,2025-11-28 06:55:00,True,start_point,0.5,0.5,0.5
2025-11-28 06:00:00,10.96,10.47,12.94,7,0.0,0.0,4.53,246,12.35,17704,101350,90.51,8.76,0,4,0,0,4,0,0,0,2025-11-28 06:55:00,False,lannacombe,0.0,0.0,0.0
2025-11-28 09:00:00,11.29,10.86,13.21,10,0.0,0.0,5.6,248,12.37,27054,101320,82.01,8.75,1,34,0,0,34,20,1,5,2025-11-28 06:55:00,True,lannacombe,0.5,0.0,0.25
2025-11-28 06:00:00,12.31,11.3,12.41,7,0.0,0.0,5.1,250,7.7,17438,101330,100.0,10.65,0,4,0,0,4,0,0,0,2025-11-28 06:55:00,False,berry_head,0.0,0.5,0.25
2025-11-28 09:00:00,12.31,11.29,11.99,1,0.03,0.0,7.1,239,11.99,21437,101300,85.34,8.7,1,32,0,0,32,15,0,3,2025-11-28 06:55:00,True,berry_head,0.5,1.0,0.75
2025-11-28 06:00:00,8.94,8.71,11.42,2,0.0,0.0,5.3,227,10.8,10278,101290,93.36,6.1,0,0,0,0,0,0,0,0,2025-11-28 06:55:00,False,branscombe,0.0,0.0,0.0
2025-11-28 09:00:00,10.54,8.91,11.72,3,0.0,0.0,5.66,244,11.72,21467,101250,84.59,7.95,1,3,0,0,3,0,0,0,2025-11-28 06:55:00,True,branscombe,0.0,0.0,0.0
2025-11-28 06:00:00,12.03,11.4,11.95,2,0.0,0.0,9.3,250,11.8,18862,101360,83.51,8.49,0,0,0,0,0,0,0,0,2025-11-28 06:55:00,False,isle_portland,0.0,0.25,0.125
2025-11-28 09:00:00,12.02,11.74,14.01,7,0.0,0.0,9.06,248,12.73,28237,101290,81.82,8.48,1,31,0,0,31,20,2,5,2025-11-28 06:55:00,True,isle_portland,0.5,0.25,0.375
2025-11-28 06:00:00,11.88,11.41,13.89,7,0.0,0.0,7.56,240,11.83,19756,101240,82.36,8.34,0,4,0,0,4,0,0,0,2025-11-28 06:55:00,False,bude,0.0,0.25,0.125
2025-11-28 09:00:00,12.05,11.45,14.37,3,0.0,0.0,10.09,232,14.32,30428,101179,78.0,8.17,1,1,0,0,1,0,0,0,2025-11-28 06:55:00,True,bude,0.0,0.25,0.125
2025-11-28 06:00:00,10.22,9.5,11.36,0,0.0,0.0,4.6,230,8.2,16598,101390,90.97,8.5,0,1,0,0,1,0,0,0,2025-11-28 06:55:00,False,fishermans_cove,0.0,0.5,0.25
2025-11-28 09:00:00,10.3,9.68,12.88,1,0.0,0.0,6.16,227,12.88,23634,101290,86.7,7.54,1,0,0,0,0,0,0,0,2025-11-28 06:55:00,True,fishermans_cove,0.0,0.5,0.25
2025-11-28 12:00:00,12.98,11.09,14.34,3,0.0,0.0,8.95,234,12.86,22706,101200,80.49,9.46,1,1,0,0,1,0,0,0,2025-11-28 12:55:00,False,falmouth,0.0,1.0,0.5
2025-11-28 15:00:00,13.08,12.65,14.53,7,0.0,0.0,5.6,257,8.31,30063,101181,78.81,10.3,1,5,0,0,5,1,0,0,2025-11-28 12:55:00,True,falmouth,0.0,0.5,0.25
2025-11-28 12:00:00,13.04,11.11,15.43,3,0.0,0.0,8.2,233,12.86,22316,101200,81.21,9.74,1,0,0,0,0,0,0,0,2025-11-28 12:55:00,False,towan_beach,0.0,1.0,0.5
2025-11-28 15:00:00,13.13,12.69,13.98,7,0.0,0.0,5.16,258,8.74,30514,101181,77.97,10.5,1,5,0,0,5,1,0,0,2025-11-28 12:55:00,True,towan_beach,0.0,0.5,0.25
2025-11-28 12:00:00,12.64,11.3,15.91,3,0.0,0.0,11.63,243,13.95,21856,101180,82.96,8.3,1,5,0,0,5,0,0,0,2025-11-28 12:55:00,False,dodman_point,0.0,0.25,0.125
2025-11-28 15:00:00,12.8,12.39,15.83,3,0.0,0.0,9.2,263,12.13,33625,101150,80.51,8.84,1,7,0,0,7,3,1,1,2025-11-28 12:55:00,True,dodman_point,0.0,0.25,0.125
2025-11-28 12:00:00,12.98,12.54,16.33,3,0.0,0.0,10.98,242,15.43,22542,101230,77.37,8.76,1,0,0,0,0,0,0,0,2025-11-28 12:55:00,False,thurlestone,0.0,0.25,0.125
2025-11-28 15:00:00,13.11,12.88,17.37,3,0.0,0.0,11.52,257,16.59,29882,101129,80.62,8.62,1,8,0,0,8,7,1,1,2025-11-28 12:55:00,True,thurlestone,0.0,0.25,0.125
2025-11-28 12:00:00,13.0,11.49,16.27,3,0.0,0.0,9.21,237,12.86,22408,101200,77.33,9.28,1,0,0,0,0,0,0,0,2025-11-28 12:55:00,False,start_point,0.0,1.0,0.5
2025-11-28 15:00:00,13.07,12.79,17.04,7,0.0,0.0,8.52,250,14.89,30041,101130,78.75,9.41,1,11,0,0,11,8,2,1,2025-11-28 12:55:00,True,start_point,0.0,1.0,0.5
2025-11-28 12:00:00,12.66,11.14,16.5,3,0.0,0.0,9.0,239,15.43,22126,101210,77.86,9.09,1,0,0,0,0,0,0,0,2025-11-28 12:55:00,False,lannacombe,0.0,0.25,0.125
2025-11-28 15:00:00,12.74,12.46,17.46,7,0.0,0.0,8.66,252,15.45,29630,101129,79.89,9.05,1,11,0,0,11,8,2,1,2025-11-28 12:55:00,True,lannacombe,0.0,0.25,0.125
2025-11-28 12:00:00,12.93,12.71,14.4,7,0.0,0.0,9.3,230,14.4,22484,101210,100.0,9.88,1,4,0,0,4,0,0,0,2025-11-28 12:55:00,False,berry_head,0.0,1.0,0.5
2025-11-28 15:00:00,12.93,12.62,14.92,3,0.0,0.0,8.86,244,12.59,29950,101149,78.42,9.26,1,9,0,0,9,4,1,1,2025-11-28 12:55:00,True,berry_head,0.0,1.0,0.5
2025-11-28 12:00:00,12.42,8.83,14.27,3,0.0,0.0,10.75,234,12.9,8222,101120,97.78,8.49,1,2,0,0,2,1,0,0,2025-11-28 12:55:00,False,branscombe,0.0,0.25,0.125
2025-11-28 15:00:00,12.42,11.99,14.13,3,0.0,0.0,6.47,252,12.86,27622,101058,78.83,9.35,1,11,0,0,11,11,2,1,2025-11-28 12:55:00,True,branscombe,0.0,0.0,0.0
2025-11-28 12:00:00,13.08,11.99,15.9,3,0.0,0.0,12.3,250,15.4,27732,101210,78.2,8.49,1,2,0,0,2,1,0,0,2025-11-28 12:55:00,False,isle_portland,0.0,0.75,0.375
2025-11-28 15:00:00,12.9,12.24,17.44,3,0.0,0.0,12.82,244,17.03,28152,101118,79.73,7.76,1,3,0,0,3,3,1,1,2025-11-28 12:55:00,True,isle_portland,0.0,0.75,0.375
2025-11-28 12:00:00,13.08,11.53,18.15,10,0.0,0.0,13.43,233,16.11,22544,101050,77.36,8.12,1,93,0,0,93,93,19,10,2025-11-28 12:55:00,False,bude,1.0,0.75,0.875
2025-11-28 15:00:00,13.07,10.29,17.86,12,2.66,0.0,9.06,261,12.95,40909,101049,82.67,8.14,1,74,0,0,74,73,15,13,2025-11-28 12:55:00,True,bude,1.0,0.25,0.625
2025-11-28 12:00:00,12.51,9.8,13.46,3,0.0,0.0,8.2,230,12.9,25074,101220,81.92,9.7,1,6,0,0,6,1,0,0,2025-11-28 12:55:00,False,fishermans_cove,0.0,1.0,0.5
2025-11-28 15:00:00,12.5,11.53,14.01,7,0.0,0.0,5.22,247,9.21,32559,101169,80.06,9.44,1,5,0,0,5,4,1,0,2025-11-28 12:55:00,True,fishermans_cove,0.0,0.5,0.25
2025-11-28 18:00:00,12.37,11.24,12.86,2,0.0,0.0,6.33,235,9.09,19430,101100,86.72,8.82,0,1,0,0,1,0,0,0,2025-11-28 18:55:00,False,falmouth,0.0,0.5,0.25
2025-11-28 21:00:00,12.02,11.29,13.03,15,1.56,0.0,9.46,221,13.01,7267,100980,92.35,8.32,0,94,0,0,94,93,19,13,2025-11-28 18:55:00,True,falmouth,1.0,1.0,1.0
2025-11-28 18:00:00,12.4,11.43,9.98,2,0.0,0.0,5.43,234,9.0,16536,101090,87.63,9.34,0,1,0,0,1,0,0,0,2025-11-28 18:55:00,False,towan_beach,0.0,0.5,0.25
2025-11-28 21:00:00,11.97,10.88,13.18,15,1.66,0.0,8.66,218,12.88,6142,100979,92.48,8.46,0,95,0,0,95,94,19,10,2025-11-28 18:55:00,True,towan_beach,1.0,0.25,0.625
2025-11-28 18:00:00,12.2,10.96,10.19,7,0.0,0.0,4.68,256,7.65,12214,101080,89.4,9.18,0,4,0,0,4,0,0,0,2025-11-28 18:55:00,False,dodman_point,0.0,0.0,0.0
2025-11-28 21:00:00,12.02,10.08,15.02,15,0.75,0.0,10.85,226,14.18,15146,100979,94.21,7.94,0,91,0,0,91,90,18,11,2025-11-28 18:55:00,True,dodman_point,1.0,0.25,0.625
2025-11-28 18:00:00,12.79,11.57,15.26,2,0.0,0.0,9.37,243,11.76,14110,101140,86.3,8.77,0,0,0,0,0,0,0,0,2025-11-28 18:55:00,False,thurlestone,0.0,0.25,0.125
2025-11-28 21:00:00,12.99,12.38,13.86,12,0.0,0.0,10.01,226,13.86,21693,101058,84.33,9.14,0,91,0,0,91,90,18,9,2025-11-28 18:55:00,True,thurlestone,1.0,0.25,0.625
2025-11-28 18:00:00,12.66,10.81,13.28,7,0.0,0.0,4.58,240,10.8,13402,101130,86.43,9.16,0,4,0,0,4,0,0,0,2025-11-28 18:55:00,False,start_point,0.0,0.5,0.25
2025-11-28 21:00:00,12.41,11.24,12.44,12,0.0,0.0,6.58,230,12.16,21714,101068,86.29,9.67,0,84,0,0,84,83,17,9,2025-11-28 18:55:00,True,start_point,1.0,0.5,0.75
2025-11-28 18:00:00,12.45,10.69,14.01,7,0.0,0.0,4.84,240,11.32,12940,101130,87.27,8.85,0,4,0,0,4,0,0,0,2025-11-28 18:55:00,False,lannacombe,0.0,0.0,0.0
2025-11-28 21:00:00,12.13,11.03,12.23,12,0.0,0.0,6.37,231,12.15,21631,101068,86.33,9.48,0,84,0,0,84,83,17,9,2025-11-28 18:55:00,True,lannacombe,1.0,0.0,0.5
2025-11-28 18:00:00,12.9,12.46,12.32,2,0.0,0.0,3.1,230,10.3,13572,101110,100.0,11.98,0,0,0,0,0,0,0,0,2025-11-28 18:55:00,False,berry_head,0.0,0.0,0.0
2025-11-28 21:00:00,12.57,11.87,11.82,12,0.0,0.0,7.55,223,11.82,21098,101049,86.08,9.44,0,87,0,0,87,87,18,9,2025-11-28 18:55:00,True,berry_head,1.0,1.0,1.0
2025-11-28 18:00:00,12.26,10.06,12.33,7,0.0,0.0,5.09,250,10.29,16362,101070,82.59,7.64,0,4,0,0,4,0,0,0,2025-11-28 18:55:00,False,branscombe,0.0,0.0,0.0
2025-11-28 21:00:00,11.3,9.96,11.13,12,0.0,0.0,5.29,227,11.13,15986,101030,89.45,8.94,0,79,0,0,79,74,14,7,2025-11-28 18:55:00,True,branscombe,1.0,0.0,0.5
2025-11-28 18:00:00,12.3,11.49,18.0,2,0.0,0.0,11.8,250,14.9,17668,101130,84.66,8.14,0,1,0,0,1,1,0,0,2025-11-28 18:55:00,False,isle_portland,0.0,0.25,0.125
2025-11-28 21:00:00,12.0,11.39,13.89,7,0.0,0.0,8.95,230,12.47,20473,101091,84.79,8.7,0,43,0,0,43,26,2,1,2025-11-28 18:55:00,True,isle_portland,0.75,0.25,0.5
2025-11-28 18:00:00,12.07,11.09,12.56,7,0.0,0.0,8.8,240,11.32,20012,100990,86.05,7.76,0,7,0,0,7,3,1,1,2025-11-28 18:55:00,False,bude,0.0,0.25,0.125
2025-11-28 21:00:00,11.45,11.07,12.03,13,0.19,0.0,7.63,194,12.03,20233,100858,83.8,8.04,0,73,0,0,73,72,15,12,2025-11-28 18:55:00,True,bude,1.0,0.25,0.625
2025-11-28 18:00:00,11.7,10.37,10.37,7,0.0,0.0,5.1,220,7.2,16696,101100,91.06,9.05,0,4,0,0,4,0,0,0,2025-11-28 18:55:00,False,fishermans_cove,0.0,0.5,0.25
2025-11-28 21:00:00,11.25,10.73,14.74,12,0.22,0.0,7.88,213,14.26,10501,100929,90.71,7.85,0,87,0,0,87,85,17,9,2025-11-28 18:55:00,True,fishermans_cove,1.0,1.0,1.0
2025-11-29 00:00:00,12.42,11.91,18.0,15,0.81,0.0,8.44,216,15.43,21556,100630,88.98,8.98,0,97,0,0,97,97,20,10,2025-11-29 00:55:00,False,falmouth,1.0,1.0,1.0
2025-11-29 03:00:00,12.28,11.8,17.4,15,4.87,0.0,12.36,222,17.01,23664,100230,91.94,7.81,0,97,0,0,97,97,20,10,2025-11-29 00:55:00,True,falmouth,1.0,1.0,1.0
2025-11-29 06:00:00,12.28,9.46,17.61,9,5.41,0.0,4.82,294,7.57,35027,100150,94.19,7.01,0,96,0,0,96,96,20,10,2025-11-29 00:55:00,True,falmouth,1.0,0.5,0.75
2025-11-29 09:00:00,9.47,8.09,12.46,3,0.15,0.0,6.89,282,10.83,38171,100332,80.06,4.7,1,7,0,0,7,3,0,1,2025-11-29 00:55:00,True,falmouth,0.0,0.5,0.25
2025-11-29 12:00:00,9.63,8.06,11.34,3,0.0,0.0,6.34,277,8.98,44551,100386,71.58,6.51,1,6,0,0,6,4,0,1,2025-11-29 00:55:00,True,falmouth,0.0,0.5,0.25
2025-11-29 15:00:00,9.8,9.07,10.03,7,0.0,0.0,5.98,278,8.39,40808,100380,77.2,6.25,1,10,0,0,10,5,1,1,2025-11-29 00:55:00,True,falmouth,0.0,0.5,0.25
2025-11-29 18:00:00,9.21,7.89,11.03,9,0.1,0.0,6.48,321,10.46,41209,100610,82.51,4.89,0,35,0,0,34,23,3,5,2025-11-29 00:55:00,True,falmouth,0.75,0.5,0.625
2025-11-29 21:00:00,8.24,7.77,14.38,7,0.39,0.0,7.86,331,12.49,48929,100957,75.16,4.16,0,34,0,0,34,23,3,5,2025-11-29 00:55:00,True,falmouth,0.75,1.0,0.875
2025-11-30 00:00:00,8.02,7.07,13.4,2,0.0,0.0,7.43,330,12.05,55475,101203,74.43,3.23,0,1,0,0,1,0,0,0,2025-11-29 00:55:00,True,falmouth,0.0,1.0,0.5
2025-11-30 03:00:00,7.19,6.78,13.04,2,0.0,0.0,6.24,329,10.29,53878,101425,74.06,3.2,0,1,0,0,1,1,0,0,2025-11-29 00:55:00,True,falmouth,0.0,0.5,0.25
2025-11-30 06:00:00,6.86,5.37,11.02,0,0.0,0.0,4.56,319,8.2,42110,101617,80.02,2.35,0,2,0,0,2,2,0,0,2025-11-29 00:55:00,True,falmouth,0.0,0.5,0.25
2025-11-30 09:00:00,6.38,4.09,7.78,3,0.0,0.0,3.08,271,4.52,31616,101775,77.12,4.19,1,1,0,0,1,0,0,0,2025-11-29 00:55:00,True,falmouth,0.0,0.0,0.0
2025-11-30 12:00:00,9.61,6.36,6.13,7,0.0,0.0,4.28,234,6.13,42954,101733,64.71,7.39,1,5,0,0,5,0,0,0,2025-11-29 00:55:00,True,falmouth,0.0,0.5,0.25
2025-11-30 15:00:00,10.01,9.59,9.74,7,0.0,0.0,5.87,220,8.57,44907,101603,67.93,7.1,1,5,0,0,5,1,0,0,2025-11-29 00:55:00,True,falmouth,0.0,0.5,0.25
2025-11-30 18:00:00,9.8,9.59,15.05,7,0.0,0.0,7.44,209,11.04,41642,101432,76.1,6.48,0,11,0,0,11,3,0,0,2025-11-29 00:55:00,True,falmouth,0.0,0.25,0.125
2025-11-30 21:00:00,10.01,9.68,15.99,12,0.23,0.0,9.05,212,13.58,17546,101219,85.35,6.32,0,59,0,0,59,36,3,1,2025-11-29 00:55:00,True,falmouth,0.75,1.0,0.875
2025-12-01 00:00:00,10.52,9.92,16.91,15,1.25,0.0,11.05,206,16.55,6416,100914,91.83,6.46,0,93,0,0,93,89,18,9,2025-11-29 00:55:00,True,falmouth,1.0,0.25,0.625
2025-12-01 03:00:00,11.36,10.46,20.32,15,2.26,0.0,11.44,208,18.03,4562,100594,93.69,7.24,0,93,0,0,93,90,18,9,2025-11-29 00:55:00,True,falmouth,1.0,0.25,0.625
2025-12-01 06:00:00,12.1,11.26,19.17,15,4.31,0.0,10.85,207,18.02,5336,100244,94.12,8.1,0,94,0,0,94,92,18,9,2025-11-29 00:55:00,True,falmouth,1.0,0.25,0.625
2025-12-01 09:00:00,12.7,12.09,21.25,15,2.23,0.0,10.97,211,18.14,7271,100030,93.39,8.62,1,90,0,0,90,86,17,8,2025-11-29 00:55:00,True,falmouth,1.0,1.0,1.0
2025-12-01 12:00:00,12.97,12.41,20.39,15,2.11,0.0,11.17,218,18.76,6914,99785,93.18,8.72,1,86,0,0,86,82,16,9,2025-11-29 00:55:00,True,falmouth,1.0,1.0,1.0
2025-12-01 15:00:00,12.82,12.08,19.91,15,3.91,0.0,8.9,232,14.65,7419,99580,92.55,8.75,1,83,0,0,83,79,15,8,2025-11-29 00:55:00,True,falmouth,1.0,1.0,1.0
2025-12-01 18:00:00,12.15,10.66,16.41,12,1.73,0.0,6.24,248,10.1,8625,99557,89.97,8.06,0,51,0,0,51,32,3,2,2025-11-29 00:55:00,True,falmouth,0.75,0.5,0.625
2025-12-01 21:00:00,10.72,9.31,12.12,12,1.81,0.0,5.32,244,8.54,15480,99575,88.79,7.0,0,45,0,0,45,27,3,2,2025-11-29 00:55:00,True,falmouth,0.75,0.5,0.625
2025-12-02 00:00:00,9.81,8.98,11.42,9,0.52,0.0,5.72,249,9.25,22314,99654,87.56,6.31,0,28,0,0,28,17,1,3,2025-11-29 00:55:00,True,falmouth,0.5,0.5,0.5
2025-12-02 03:00:00,9.07,8.33,12.1,2,0.0,0.0,5.44,244,8.66,25817,99745,85.5,5.69,0,6,0,0,6,6,1,1,2025-11-29 00:55:00,True,falmouth,0.0,0.5,0.25
2025-12-02 06:00:00,8.77,8.15,9.55,2,0.0,0.0,5.14,233,8.23,26015,99805,85.11,5.59,0,2,0,0,2,1,0,0,2025-11-29 00:55:00,True,falmouth,0.0,0.5,0.25
2025-12-02 09:00:00,8.68,8.27,11.84,3,0.0,0.0,5.17,224,8.3,26631,99934,84.11,6.0,1,1,0,0,1,1,0,0,2025-11-29 00:55:00,True,falmouth,0.0,0.5,0.25
2025-12-02 12:00:00,10.26,8.64,10.99,3,0.0,0.0,6.4,226,10.7,25079,99964,75.57,7.24,1,12,0,0,12,6,0,1,2025-11-29 00:55:00,True,falmouth,0.0,0.5,0.25
2025-12-02 15:00:00,10.11,9.46,12.67,3,0.0,0.0,5.35,230,8.71,26625,99979,77.88,7.01,1,6,0,0,6,3,0,1,2025-11-29 00:55:00,True,falmouth,0.0,0.5,0.25
2025-12-02 18:00:00,9.55,7.54,10.37,2,0.0,0.0,4.46,225,7.07,26508,100096,84.64,5.15,0,1,0,0,1,1,0,0,2025-11-29 00:55:00,True,falmouth,0.0,0.5,0.25
2025-12-02 21:00:00,7.62,7.01,10.03,2,0.0,0.0,4.23,220,6.58,27752,100204,85.6,4.65,0,1,0,0,1,0,0,0,2025-11-29 00:55:00,True,falmouth,0.0,0.5,0.25
2025-12-03 00:00:00,7.44,6.91,7.16,0,0.0,0.0,4.16,222,6.44,29269,100258,86.35,4.55,0,1,0,0,1,0,0,0,2025-11-29 00:55:00,True,falmouth,0.0,0.5,0.25
2025-12-03 03:00:00,7.3,7.02,9.07,2,0.0,0.0,4.2,227,6.51,26023,100315,87.52,4.74,0,4,0,0,4,2,0,0,2025-11-29 00:55:00,True,falmouth,0.0,0.5,0.25
2025-12-03 06:00:00,7.25,6.7,7.32,2,0.0,0.0,4.11,234,6.44,24381,100408,89.08,4.55,0,1,0,0,1,0,0,0,2025-11-29 00:55:00,True,falmouth,0.0,0.5,0.25
2025-12-03 09:00:00,7.93,7.02,8.45,1,0.0,0.0,4.21,238,6.64,25153,100584,87.97,5.59,1,2,0,0,2,1,0,0,2025-11-29 00:55:00,True,falmouth,0.0,0.5,0.25
